Date,Open,High,Low,Close,Volume,Adj Close
2015-11-10,753.47998,760.599976,748.409973,758.26001,1489900,758.26001
2015-11-09,758.52002,763.299988,749.109985,754.77002,1776900,754.77002
2015-11-06,759.390015,763.02002,755.030029,761.599976,1677200,761.599976
2015-11-05,758.809998,766.349976,757.469971,760.669983,2274300,760.669983
2015-11-04,749.900024,759.900024,749.200012,755.309998,2092000,755.309998
2015-11-03,745.429993,751.700012,741.159973,748.820007,1815300,748.820007
2015-11-02,734.530029,748.179993,731.450012,747.73999,1995700,747.73999
2015-10-30,745.559998,746.309998,736.530029,737.390015,1999200,737.390015
2015-10-29,736.630005,746.789978,735.159973,744.849976,1826000,744.849976
2015-10-28,733.00,737.369995,727.27002,736.919983,1980200,736.919983
2015-10-27,726.570007,735.960022,724.140015,732.820007,1938900,732.820007
2015-10-26,720.02002,734.950012,720.02002,731.119995,2438800,731.119995
2015-10-23,750.059998,752.50,717.940002,719.330017,6336300,719.330017
2015-10-22,675.440002,688.049988,671.700012,681.140015,4431600,681.140015
2015-10-21,683.210022,684.900024,670.700012,671.799988,1597600,671.799988
2015-10-20,697.890015,698.00,673.679993,680.00,2613300,680.00
2015-10-19,694.00,700.23999,692.210022,699.950012,1508600,699.950012
2015-10-16,695.400024,696.219971,689.099976,695.320007,1815800,695.320007
2015-10-15,685.25,694.159973,684.390015,693.02002,2357800,693.02002
2015-10-14,683.72998,690.039978,678.900024,680.409973,1564600,680.409973
2015-10-13,674.26001,688.460022,673.109985,683.169983,2122300,683.169983
2015-10-12,669.190002,677.97998,667.23999,676.429993,1334200,676.429993
2015-10-09,667.48999,674.090027,662.359985,671.23999,1606200,671.23999
2015-10-08,669.450012,671.890015,654.48999,667.00,1965400,667.00
2015-10-07,677.400024,678.73999,658.109985,670.00,2217700,670.00
2015-10-06,669.349976,678.799988,663.080017,671.640015,2138700,671.640015
2015-10-05,661.599976,673.030029,655.869995,671.679993,1898000,671.679993
2015-10-02,638.01001,657.00,633.50,656.98999,2439400,656.98999
2015-10-01,637.940002,643.840027,631.119995,642.00,2125300,642.00
2015-09-30,631.830017,639.309998,629.150024,638.369995,2647700,638.369995
2015-09-29,625.50,634.679993,618.030029,622.609985,2106500,622.609985
2015-09-28,639.049988,642.849976,617.840027,624.25,2382300,624.25
2015-09-25,658.580017,658.580017,639.659973,640.150024,2424000,640.150024
2015-09-24,648.969971,656.77002,642.169983,654.909973,1934600,654.909973
2015-09-23,652.900024,660.280029,650.72998,653.289978,1458000,653.289978
2015-09-22,657.469971,658.820007,645.030029,653.200012,2718100,653.200012
2015-09-21,665.51001,669.00,658.00,666.97998,1954700,666.97998
2015-09-18,665.059998,669.840027,660.030029,660.919983,3627200,660.919983
2015-09-17,667.48999,681.98999,665.00,671.669983,2387600,671.669983
2015-09-16,665.549988,668.070007,662.200012,665.52002,1312600,665.52002
2015-09-15,656.710022,668.849976,653.340027,665.070007,1777300,665.070007
2015-09-14,655.630005,655.919983,649.50,652.469971,1497100,652.469971
2015-09-11,650.210022,655.309998,647.409973,655.299988,1744600,655.299988
2015-09-10,643.900024,654.900024,641.700012,651.080017,1392500,651.080017
2015-09-09,651.880005,657.359985,640.900024,643.409973,2048900,643.409973
2015-09-08,641.00,645.039978,632.900024,643.880005,1954600,643.880005
2015-09-04,629.700012,634.50,626.50,628.960022,2023900,628.960022
2015-09-03,647.929993,651.25,633.809998,637.049988,1728600,637.049988
2015-09-02,638.00,645.059998,630.640015,644.909973,1881500,644.909973
2015-09-01,633.809998,644.440002,625.059998,629.559998,2572900,629.559998
2015-08-31,654.340027,664.409973,646.349976,647.820007,1946800,647.820007
2015-08-28,665.76001,667.00,653.75,659.690002,1941800,659.690002
2015-08-27,671.98999,673.97998,651.099976,667.960022,2948700,667.960022
2015-08-26,643.099976,662.47998,630.369995,659.73999,4387000,659.73999
2015-08-25,646.469971,647.00,611.669983,612.469971,3571500,612.469971
2015-08-24,600.599976,627.679993,593.090027,618.109985,6489400,618.109985
2015-08-21,671.039978,672.890015,643.099976,644.030029,4594000,644.030029
2015-08-20,689.099976,696.159973,675.280029,679.47998,2889900,679.47998
2015-08-19,690.109985,700.200012,686.799988,694.039978,2504000,694.039978
2015-08-18,691.070007,695.76001,685.320007,688.72998,1385500,688.72998
2015-08-17,688.039978,694.73999,683.059998,694.109985,1234000,694.109985
2015-08-14,684.039978,692.26001,682.900024,689.369995,1379900,689.369995
2015-08-13,689.200012,694.030029,682.179993,686.51001,1817700,686.51001
2015-08-12,694.48999,696.00,680.51001,691.469971,2924900,691.469971
2015-08-11,699.580017,704.00,684.320007,690.299988,5494000,690.299988
2015-08-10,667.090027,671.619995,660.22998,663.140015,1722900,663.140015
2015-08-07,667.780029,668.799988,658.869995,664.390015,1377200,664.390015
2015-08-06,673.98999,674.75,660.72998,670.150024,2033000,670.150024
2015-08-05,665.75,679.909973,665.580017,673.289978,1822400,673.289978
2015-08-04,664.340027,668.00,660.51001,661.280029,1309400,661.280029
2015-08-03,657.659973,666.669983,657.659973,664.719971,1567400,664.719971
2015-07-31,664.700012,665.00,657.200012,657.50,1746100,657.50
2015-07-30,657.440002,668.049988,651.690002,664.559998,1980300,664.559998
2015-07-29,662.26001,663.330017,652.840027,661.429993,1837800,661.429993
2015-07-28,661.76001,664.099976,653.409973,659.659973,1718200,659.659973
2015-07-27,651.570007,667.070007,651.549988,658.27002,2919100,658.27002
2015-07-24,676.77002,677.789978,653.179993,654.77002,4131100,654.77002
2015-07-23,691.849976,696.070007,671.590027,674.72998,3811600,674.72998
2015-07-22,694.02002,713.330017,691.619995,695.099976,4155000,695.099976
2015-07-21,684.880005,705.599976,684.150024,695.349976,3780200,695.349976
2015-07-20,688.97998,697.799988,681.77002,692.840027,5121800,692.840027
2015-07-17,680.00,703.00,678.00,699.619995,12858100,699.619995
2015-07-16,589.50,604.50,587.919983,601.780029,5632100,601.780029
2015-07-15,583.73999,588.690002,580.210022,583.960022,2073300,583.960022
2015-07-14,574.50,589.710022,574.169983,584.179993,3741600,584.179993
2015-07-13,559.51001,572.849976,558.700012,571.72998,2089600,571.72998
2015-07-10,553.710022,559.289978,552.00,556.109985,2171800,556.109985
2015-07-09,548.650024,548.880005,544.619995,544.650024,1480000,544.650024
2015-07-08,545.599976,548.280029,541.200012,541.700012,1383100,541.700012
2015-07-07,547.429993,551.00,539.849976,550.030029,1678900,550.030029
2015-07-06,542.25,548.580017,542.099976,545.619995,1280700,545.619995
2015-07-02,544.73999,548.00,543.570007,547.340027,1406200,547.340027
2015-07-01,543.659973,545.809998,539.76001,543.299988,1538000,543.299988
2015-06-30,545.090027,545.900024,539.539978,540.039978,1725500,540.039978
2015-06-29,546.75,550.900024,540.23999,541.25,1887800,541.25
2015-06-26,559.710022,560.00,551.849976,553.059998,2183800,553.059998
2015-06-25,560.299988,563.140015,557.460022,557.950012,1334200,557.950012
2015-06-24,562.47998,562.640015,556.809998,558.570007,1446200,558.570007
2015-06-23,559.789978,564.900024,557.150024,563.390015,1569800,563.390015
2015-06-22,559.409973,565.609985,558.909973,559.679993,1737600,559.679993
2015-06-19,556.52002,557.909973,552.26001,557.52002,2964500,557.52002
2015-06-18,548.00,557.25,548.00,556.179993,2059600,556.179993
2015-06-17,545.419983,548.359985,541.809998,546.599976,1222000,546.599976
2015-06-16,544.47998,546.690002,541.570007,544.869995,1626300,544.869995
2015-06-15,542.72998,544.049988,539.210022,543.00,1357500,543.00
2015-06-12,547.150024,548.849976,545.630005,547.469971,1273400,547.469971
2015-06-11,554.48999,554.830017,549.169983,550.039978,1293600,550.039978
2015-06-10,545.700012,554.780029,545.109985,552.599976,1515800,552.599976
2015-06-09,543.419983,544.840027,538.849976,542.159973,1500800,542.159973
2015-06-08,549.609985,549.869995,542.950012,543.47998,1366800,543.47998
2015-06-05,552.00,553.330017,547.380005,549.530029,1219800,549.530029
2015-06-04,552.179993,555.960022,549.119995,551.690002,1343300,551.690002
2015-06-03,555.099976,557.98999,552.150024,555.289978,1330800,555.289978
2015-06-02,547.429993,558.789978,546.549988,553.950012,1592100,553.950012
2015-06-01,548.72998,550.570007,543.580017,549.210022,1660500,549.210022
2015-05-29,553.200012,553.940002,545.039978,545.320007,2172300,545.320007
2015-05-28,553.789978,555.76001,550.799988,554.179993,1177200,554.179993
2015-05-27,548.679993,555.289978,546.580017,554.25,1742200,554.25
2015-05-26,552.580017,553.330017,542.969971,547.190002,1873700,547.190002
2015-05-22,554.460022,558.23999,553.619995,554.52002,1213300,554.52002
2015-05-21,550.200012,557.609985,549.299988,556.809998,1708500,556.809998
2015-05-20,550.919983,556.070007,545.099976,552.51001,1542000,552.51001
2015-05-19,548.00,553.400024,547.119995,549.280029,2356300,549.280029
2015-05-18,543.820007,548.340027,542.25,546.669983,1335300,546.669983
2015-05-15,550.390015,550.599976,542.50,546.48999,1672000,546.48999
2015-05-14,543.969971,549.690002,542.50,549.200012,1586800,549.200012
2015-05-13,540.469971,543.840027,538.97998,539.48999,1211900,539.48999
2015-05-12,542.809998,542.960022,535.00,538.72998,1764100,538.72998
2015-05-11,548.48999,553.369995,545.599976,545.780029,1092900,545.780029
2015-05-08,548.869995,552.799988,548.030029,548.950012,1411300,548.950012
2015-05-07,535.900024,545.200012,533.450012,542.039978,1592200,542.039978
2015-05-06,542.640015,543.929993,532.23999,535.080017,1951700,535.080017
2015-05-05,550.159973,552.609985,542.369995,543.039978,1426400,543.039978
2015-05-04,550.98999,556.690002,547.390015,552.840027,1763000,552.840027
2015-05-01,550.51001,551.219971,543.849976,551.159973,1828600,551.159973
2015-04-30,558.559998,561.109985,546.719971,548.77002,2362000,548.77002
2015-04-29,560.51001,565.840027,559.00,561.390015,1681100,561.390015
2015-04-28,564.320007,567.830017,560.960022,564.369995,1858900,564.369995
2015-04-27,572.77002,575.52002,562.299988,566.119995,2403100,566.119995
2015-04-24,580.049988,584.700012,568.349976,573.659973,4608400,573.659973
2015-04-23,550.409973,561.169983,550.080017,557.460022,3909200,557.460022
2015-04-22,543.059998,551.00,541.320007,549.179993,1590300,549.179993
2015-04-21,546.309998,547.77002,542.210022,542.919983,1456400,542.919983
2015-04-20,533.75,545.799988,533.349976,544.530029,1925400,544.530029
2015-04-17,537.309998,539.799988,529.00,532.73999,2461700,532.73999
2015-04-16,538.349976,545.22998,538.099976,543.52002,1586100,543.52002
2015-04-15,537.960022,543.190002,532.369995,541.039978,2348100,541.039978
2015-04-14,546.570007,546.570007,535.73999,539.780029,2360300,539.780029
2015-04-13,547.049988,553.27002,546.299988,548.640015,1466300,548.640015
2015-04-10,549.570007,549.849976,544.97998,548.539978,1305200,548.539978
2015-04-09,549.210022,549.369995,541.950012,548.02002,1618300,548.02002
2015-04-08,546.00,551.50,546.00,548.840027,1419300,548.840027
2015-04-07,544.98999,550.159973,543.590027,544.859985,1365900,544.859985
2015-04-06,538.840027,545.539978,535.700012,543.950012,1685900,543.950012
2015-04-02,547.409973,548.00,540.440002,541.309998,2388000,541.309998
2015-04-01,554.830017,558.50,546.030029,549.48999,1945100,549.48999
2015-03-31,557.940002,562.450012,554.669983,554.700012,1746600,554.700012
2015-03-30,560.25,562.159973,556.789978,561.140015,1239400,561.140015
2015-03-27,561.830017,564.070007,556.929993,557.549988,1727600,557.549988
2015-03-26,564.650024,567.190002,558.309998,563.640015,2492100,563.640015
2015-03-25,577.570007,580.070007,567.00,567.00,2653500,567.00
2015-03-24,568.539978,581.880005,568.090027,577.539978,3957800,577.539978
2015-03-23,566.00,569.640015,563.059998,565.369995,1511700,565.369995
2015-03-20,566.710022,567.099976,564.47998,564.950012,2216000,564.950012
2015-03-19,564.52002,566.960022,562.119995,563.669983,1233000,563.669983
2015-03-18,557.72998,566.51001,553.50,566.159973,1766200,566.159973
2015-03-17,558.289978,560.640015,554.409973,557.609985,1444600,557.609985
2015-03-16,556.929993,563.75,551.320007,561.640015,1842800,561.640015
2015-03-13,559.22998,564.359985,550.330017,553.00,1771400,553.00
2015-03-12,558.47998,561.840027,555.530029,561.169983,1780100,561.169983
2015-03-11,559.799988,564.179993,555.409973,555.690002,2026200,555.690002
2015-03-10,568.47998,569.76001,559.820007,559.849976,2004000,559.849976
2015-03-09,570.919983,575.450012,569.049988,574.099976,1173900,574.099976
2015-03-06,582.00,582.780029,572.059998,572.900024,1879600,572.900024
2015-03-05,579.619995,583.200012,578.22998,581.429993,1795900,581.429993
2015-03-04,576.969971,581.630005,572.52002,578.330017,1898200,578.330017
2015-03-03,576.349976,580.849976,570.50,578.789978,2526300,578.789978
2015-03-02,567.00,575.98999,563.150024,575.02002,2520300,575.02002
